part_sku,location_id,date,quantity_on_hand,quantity_reserved,quantity_available,reorder_point,reorder_quantity,last_replenishment_date,days_since_replenishment
SKU_BRK_002,LOC_004,13-06-2022,115,12,103,7,84,03-06-2022,10
SKU_BRK_002,LOC_005,13-06-2022,96,5,91,7,86,25-05-2022,19
SKU_ENG_001,LOC_001,13-06-2022,100,11,89,39,233,25-05-2022,19
SKU_ENG_001,LOC_002,13-06-2022,279,36,243,39,292,16-05-2022,28
SKU_ENG_001,LOC_003,13-06-2022,182,12,170,39,128,15-05-2022,29
SKU_ENG_001,LOC_004,13-06-2022,47,3,44,39,102,28-05-2022,16
SKU_ENG_001,LOC_005,13-06-2022,157,21,136,39,234,08-06-2022,5
SKU_ENG_002,LOC_001,13-06-2022,102,9,93,26,148,08-06-2022,5
SKU_ENG_002,LOC_002,13-06-2022,104,10,94,26,279,01-06-2022,12
SKU_ENG_002,LOC_003,13-06-2022,98,8,90,26,181,28-05-2022,16
SKU_ENG_002,LOC_004,13-06-2022,85,4,81,26,122,15-05-2022,29
SKU_ENG_002,LOC_005,13-06-2022,140,11,129,26,155,10-06-2022,3
SKU_SUS_001,LOC_001,13-06-2022,137,20,117,5,79,10-06-2022,3
SKU_SUS_001,LOC_002,13-06-2022,133,12,121,5,51,28-05-2022,16
SKU_SUS_001,LOC_003,13-06-2022,93,11,82,5,65,25-05-2022,19
SKU_SUS_001,LOC_004,13-06-2022,131,14,117,5,123,19-05-2022,25
SKU_SUS_001,LOC_005,13-06-2022,103,7,96,5,102,23-05-2022,21
SKU_ELC_001,LOC_001,13-06-2022,202,21,181,25,267,31-05-2022,13
SKU_ELC_001,LOC_002,13-06-2022,244,35,209,25,231,15-05-2022,29
SKU_ELC_001,LOC_003,13-06-2022,90,11,79,25,296,08-06-2022,5
SKU_ELC_001,LOC_004,13-06-2022,40,3,37,25,216,21-05-2022,23
SKU_ELC_001,LOC_005,13-06-2022,166,14,152,25,135,09-06-2022,4
SKU_ELC_002,LOC_001,13-06-2022,70,6,64,24,252,03-06-2022,10
SKU_ELC_002,LOC_002,13-06-2022,59,5,54,24,131,02-06-2022,11
SKU_ELC_002,LOC_003,13-06-2022,63,7,56,24,151,06-06-2022,7
SKU_ELC_002,LOC_004,13-06-2022,85,10,75,24,241,10-06-2022,3
SKU_ELC_002,LOC_005,13-06-2022,137,17,120,24,242,02-06-2022,11
SKU_CLG_001,LOC_001,13-06-2022,162,18,144,20,162,18-05-2022,26
SKU_CLG_001,LOC_002,13-06-2022,44,5,39,20,134,12-06-2022,1
SKU_CLG_001,LOC_003,13-06-2022,51,5,46,20,246,24-05-2022,20
SKU_CLG_001,LOC_004,13-06-2022,104,13,91,20,222,01-06-2022,12
SKU_CLG_001,LOC_005,13-06-2022,145,13,132,20,103,03-06-2022,10
SKU_WPR_001,LOC_001,13-06-2022,29,4,25,16,230,27-05-2022,17
SKU_WPR_001,LOC_002,13-06-2022,275,15,260,16,147,18-05-2022,26
SKU_WPR_001,LOC_003,13-06-2022,94,5,89,16,130,29-05-2022,15
SKU_WPR_001,LOC_004,13-06-2022,129,17,112,16,295,10-06-2022,3
SKU_WPR_001,LOC_005,13-06-2022,171,10,161,16,251,14-05-2022,30
SKU_CLT_001,LOC_001,13-06-2022,113,15,98,3,92,11-06-2022,2
SKU_CLT_001,LOC_002,13-06-2022,112,10,102,3,58,10-06-2022,3
SKU_CLT_001,LOC_003,13-06-2022,156,12,144,3,127,19-05-2022,25
SKU_CLT_001,LOC_004,13-06-2022,113,12,101,3,133,06-06-2022,7
SKU_CLT_001,LOC_005,13-06-2022,90,4,86,3,126,23-05-2022,21
SKU_BRK_001,LOC_001,20-06-2022,166,20,146,26,223,25-05-2022,26
SKU_BRK_001,LOC_002,20-06-2022,237,12,225,26,260,07-06-2022,13
SKU_BRK_001,LOC_003,20-06-2022,44,5,39,26,229,29-05-2022,22
SKU_BRK_001,LOC_004,20-06-2022,58,3,55,26,248,31-05-2022,20
SKU_BRK_001,LOC_005,20-06-2022,167,20,147,26,207,15-06-2022,5
SKU_BRK_002,LOC_001,20-06-2022,78,11,67,7,92,12-06-2022,8
SKU_BRK_002,LOC_002,20-06-2022,85,8,77,7,94,17-06-2022,3
SKU_BRK_002,LOC_003,20-06-2022,98,11,87,7,66,15-06-2022,5
SKU_BRK_002,LOC_004,20-06-2022,126,14,112,7,101,07-06-2022,13
SKU_BRK_002,LOC_005,20-06-2022,142,19,123,7,126,23-05-2022,28
SKU_ENG_001,LOC_001,20-06-2022,100,12,88,39,266,26-05-2022,25
SKU_ENG_001,LOC_002,20-06-2022,299,41,258,39,245,12-06-2022,8
SKU_ENG_001,LOC_003,20-06-2022,169,9,160,39,291,23-05-2022,28
SKU_ENG_001,LOC_004,20-06-2022,47,4,43,39,107,22-05-2022,29
SKU_ENG_001,LOC_005,20-06-2022,150,12,138,39,244,26-05-2022,25
SKU_ENG_002,LOC_001,20-06-2022,75,7,68,26,171,09-06-2022,11
SKU_ENG_002,LOC_002,20-06-2022,70,4,66,26,181,23-05-2022,28
SKU_ENG_002,LOC_003,20-06-2022,89,9,80,26,296,27-05-2022,24
SKU_ENG_002,LOC_004,20-06-2022,80,10,70,26,217,16-06-2022,4
SKU_ENG_002,LOC_005,20-06-2022,168,23,145,26,173,15-06-2022,5
SKU_SUS_001,LOC_001,20-06-2022,128,16,112,5,98,26-05-2022,25
SKU_SUS_001,LOC_002,20-06-2022,154,15,139,5,134,25-05-2022,26
SKU_SUS_001,LOC_003,20-06-2022,82,12,70,5,124,14-06-2022,6
SKU_SUS_001,LOC_004,20-06-2022,153,20,133,5,146,14-06-2022,6
SKU_SUS_001,LOC_005,20-06-2022,147,9,138,5,119,11-06-2022,9
SKU_ELC_001,LOC_001,20-06-2022,184,11,173,25,196,27-05-2022,24
SKU_ELC_001,LOC_002,20-06-2022,245,26,219,25,184,15-06-2022,5
SKU_ELC_001,LOC_003,20-06-2022,94,7,87,25,140,03-06-2022,17
SKU_ELC_001,LOC_004,20-06-2022,63,5,58,25,153,25-05-2022,26
SKU_ELC_001,LOC_005,20-06-2022,156,8,148,25,209,09-06-2022,11
SKU_ELC_002,LOC_001,20-06-2022,62,3,59,24,163,16-06-2022,4
SKU_ELC_002,LOC_002,20-06-2022,51,7,44,24,172,07-06-2022,13
SKU_ELC_002,LOC_003,20-06-2022,57,5,52,24,283,23-05-2022,28
SKU_ELC_002,LOC_004,20-06-2022,83,10,73,24,205,04-06-2022,16
SKU_ELC_002,LOC_005,20-06-2022,147,8,139,24,243,11-06-2022,9
SKU_CLG_001,LOC_001,20-06-2022,179,12,167,20,125,18-06-2022,2
SKU_CLG_001,LOC_002,20-06-2022,17,2,15,20,270,15-06-2022,5
SKU_CLG_001,LOC_003,20-06-2022,49,5,44,20,281,12-06-2022,8
SKU_CLG_001,LOC_004,20-06-2022,100,7,93,20,263,11-06-2022,9
SKU_CLG_001,LOC_005,20-06-2022,145,16,129,20,224,26-05-2022,25
SKU_WPR_001,LOC_001,20-06-2022,120,12,108,16,226,24-05-2022,27
SKU_WPR_001,LOC_002,20-06-2022,278,20,258,16,108,26-05-2022,25
SKU_WPR_001,LOC_003,20-06-2022,59,5,54,16,246,31-05-2022,20
SKU_WPR_001,LOC_004,20-06-2022,95,10,85,16,203,04-06-2022,16
SKU_WPR_001,LOC_005,20-06-2022,144,18,126,16,242,25-05-2022,26
SKU_CLT_001,LOC_001,20-06-2022,120,16,104,3,140,16-06-2022,4
SKU_CLT_001,LOC_002,20-06-2022,123,12,111,3,114,10-06-2022,10
SKU_CLT_001,LOC_003,20-06-2022,143,8,135,3,115,06-06-2022,14
SKU_CLT_001,LOC_004,20-06-2022,104,5,99,3,109,06-06-2022,14
SKU_CLT_001,LOC_005,20-06-2022,109,10,99,3,52,17-06-2022,3
SKU_BRK_001,LOC_001,27-06-2022,158,18,140,26,103,10-06-2022,17
SKU_BRK_001,LOC_002,27-06-2022,215,12,203,26,226,02-06-2022,25
SKU_BRK_001,LOC_003,27-06-2022,45,6,39,26,188,12-06-2022,15
SKU_BRK_001,LOC_004,27-06-2022,19,2,17,26,286,15-06-2022,12
SKU_BRK_001,LOC_005,27-06-2022,145,15,130,26,171,21-06-2022,6
SKU_BRK_002,LOC_001,27-06-2022,80,9,71,7,141,20-06-2022,7
SKU_BRK_002,LOC_002,27-06-2022,121,15,106,7,117,08-06-2022,19
SKU_BRK_002,LOC_003,27-06-2022,85,7,78,7,62,06-06-2022,21
SKU_BRK_002,LOC_004,27-06-2022,134,7,127,7,50,13-06-2022,14
SKU_BRK_002,LOC_005,27-06-2022,117,15,102,7,122,31-05-2022,27
SKU_ENG_001,LOC_001,27-06-2022,107,11,96,39,135,09-06-2022,18
SKU_ENG_001,LOC_002,27-06-2022,275,23,252,39,257,26-06-2022,1
SKU_ENG_001,LOC_003,27-06-2022,175,23,152,39,180,25-06-2022,2
SKU_ENG_001,LOC_004,27-06-2022,60,8,52,39,207,28-05-2022,30
SKU_ENG_001,LOC_005,27-06-2022,154,13,141,39,206,09-06-2022,18
SKU_ENG_002,LOC_001,27-06-2022,75,6,69,26,235,01-06-2022,26
SKU_ENG_002,LOC_002,27-06-2022,97,9,88,26,256,18-06-2022,9
SKU_ENG_002,LOC_003,27-06-2022,85,9,76,26,241,16-06-2022,11
SKU_ENG_002,LOC_004,27-06-2022,83,5,78,26,126,09-06-2022,18
SKU_ENG_002,LOC_005,27-06-2022,163,15,148,26,108,18-06-2022,9
SKU_SUS_001,LOC_001,27-06-2022,133,12,121,5,61,21-06-2022,6
SKU_SUS_001,LOC_002,27-06-2022,125,6,119,5,94,07-06-2022,20
SKU_SUS_001,LOC_003,27-06-2022,99,12,87,5,107,19-06-2022,8
SKU_SUS_001,LOC_004,27-06-2022,150,19,131,5,103,16-06-2022,11
SKU_SUS_001,LOC_005,27-06-2022,111,12,99,5,99,26-06-2022,1
SKU_ELC_001,LOC_001,27-06-2022,184,17,167,25,258,23-06-2022,4
SKU_ELC_001,LOC_002,27-06-2022,242,15,227,25,293,01-06-2022,26
SKU_ELC_001,LOC_003,27-06-2022,89,8,81,25,296,02-06-2022,25
SKU_ELC_001,LOC_004,27-06-2022,31,4,27,25,216,05-06-2022,22
SKU_ELC_001,LOC_005,27-06-2022,152,21,131,25,122,26-06-2022,1
SKU_ELC_002,LOC_001,27-06-2022,70,8,62,24,138,26-06-2022,1
SKU_ELC_002,LOC_002,27-06-2022,65,5,60,24,285,29-05-2022,29
SKU_ELC_002,LOC_003,27-06-2022,53,3,50,24,212,11-06-2022,16
SKU_ELC_002,LOC_004,27-06-2022,106,8,98,24,108,24-06-2022,3
SKU_ELC_002,LOC_005,27-06-2022,149,9,140,24,286,02-06-2022,25
SKU_CLG_001,LOC_001,27-06-2022,158,23,135,20,247,10-06-2022,17
SKU_CLG_001,LOC_002,27-06-2022,45,4,41,20,149,12-06-2022,15
SKU_CLG_001,LOC_003,27-06-2022,26,1,25,20,110,08-06-2022,19
SKU_CLG_001,LOC_004,27-06-2022,101,14,87,20,129,07-06-2022,20
SKU_CLG_001,LOC_005,27-06-2022,168,23,145,20,110,22-06-2022,5
SKU_WPR_001,LOC_001,27-06-2022,132,16,116,16,155,16-06-2022,11
SKU_WPR_001,LOC_002,27-06-2022,277,18,259,16,138,05-06-2022,22
SKU_WPR_001,LOC_003,27-06-2022,38,1,37,16,242,08-06-2022,19
SKU_WPR_001,LOC_004,27-06-2022,88,10,78,16,223,19-06-2022,8
SKU_WPR_001,LOC_005,27-06-2022,152,18,134,16,108,05-06-2022,22
SKU_CLT_001,LOC_001,27-06-2022,113,12,101,3,132,01-06-2022,26
SKU_CLT_001,LOC_002,27-06-2022,101,12,89,3,107,15-06-2022,12
SKU_CLT_001,LOC_003,27-06-2022,142,17,125,3,80,16-06-2022,11
SKU_CLT_001,LOC_004,27-06-2022,108,10,98,3,54,21-06-2022,6
SKU_CLT_001,LOC_005,27-06-2022,92,5,87,3,90,08-06-2022,19
SKU_BRK_001,LOC_001,04-07-2022,143,15,128,26,243,18-06-2022,16
SKU_BRK_001,LOC_002,04-07-2022,197,16,181,26,247,02-07-2022,2
SKU_BRK_001,LOC_003,04-07-2022,50,3,47,26,294,24-06-2022,10
SKU_BRK_001,LOC_004,04-07-2022,311,45,266,26,226,16-06-2022,18
SKU_BRK_001,LOC_005,04-07-2022,161,22,139,26,247,22-06-2022,12
SKU_BRK_002,LOC_001,04-07-2022,86,7,79,7,106,19-06-2022,15
SKU_BRK_002,LOC_002,04-07-2022,115,15,100,7,93,06-06-2022,28
SKU_BRK_002,LOC_003,04-07-2022,97,9,88,7,97,19-06-2022,15
SKU_BRK_002,LOC_004,04-07-2022,132,12,120,7,82,19-06-2022,15
SKU_BRK_002,LOC_005,04-07-2022,107,12,95,7,147,20-06-2022,14
SKU_ENG_001,LOC_001,04-07-2022,74,6,68,39,225,28-06-2022,6
SKU_ENG_001,LOC_002,04-07-2022,268,32,236,39,238,22-06-2022,12
SKU_ENG_001,LOC_003,04-07-2022,136,14,122,39,125,20-06-2022,14
SKU_ENG_001,LOC_004,04-07-2022,49,5,44,39,224,14-06-2022,20
SKU_ENG_001,LOC_005,04-07-2022,136,7,129,39,130,08-06-2022,26
SKU_ENG_002,LOC_001,04-07-2022,96,10,86,26,210,24-06-2022,10
SKU_ENG_002,LOC_002,04-07-2022,86,12,74,26,185,09-06-2022,25
SKU_ENG_002,LOC_003,04-07-2022,67,4,63,26,234,28-06-2022,6
SKU_ENG_002,LOC_004,04-07-2022,94,8,86,26,237,18-06-2022,16
SKU_ENG_002,LOC_005,04-07-2022,154,9,145,26,269,16-06-2022,18
SKU_SUS_001,LOC_001,04-07-2022,138,9,129,5,59,20-06-2022,14
SKU_SUS_001,LOC_002,04-07-2022,140,20,120,5,141,12-06-2022,22
SKU_SUS_001,LOC_003,04-07-2022,92,10,82,5,109,06-06-2022,28
SKU_SUS_001,LOC_004,04-07-2022,151,10,141,5,55,24-06-2022,10
SKU_SUS_001,LOC_005,04-07-2022,110,12,98,5,66,06-06-2022,28
SKU_ELC_001,LOC_001,04-07-2022,166,19,147,25,155,15-06-2022,19
SKU_ELC_001,LOC_002,04-07-2022,221,30,191,25,251,13-06-2022,21
SKU_ELC_001,LOC_003,04-07-2022,90,9,81,25,194,24-06-2022,10
SKU_ELC_001,LOC_004,04-07-2022,38,2,36,25,125,10-06-2022,24
SKU_ELC_001,LOC_005,04-07-2022,148,7,141,25,235,11-06-2022,23
SKU_ELC_002,LOC_001,04-07-2022,58,6,52,24,232,02-07-2022,2
SKU_ELC_002,LOC_002,04-07-2022,52,4,48,24,272,18-06-2022,16
SKU_ELC_002,LOC_003,04-07-2022,16,1,15,24,235,23-06-2022,11
SKU_ELC_002,LOC_004,04-07-2022,88,9,79,24,214,12-06-2022,22
SKU_ELC_002,LOC_005,04-07-2022,128,15,113,24,199,29-06-2022,5
SKU_CLG_001,LOC_001,04-07-2022,175,24,151,20,135,22-06-2022,12
SKU_CLG_001,LOC_002,04-07-2022,148,11,137,20,119,22-06-2022,12
SKU_CLG_001,LOC_003,04-07-2022,46,4,42,20,139,21-06-2022,13
SKU_CLG_001,LOC_004,04-07-2022,120,13,107,20,248,24-06-2022,10
SKU_CLG_001,LOC_005,04-07-2022,163,22,141,20,240,11-06-2022,23
SKU_WPR_001,LOC_001,04-07-2022,105,6,99,16,282,13-06-2022,21
SKU_WPR_001,LOC_002,04-07-2022,279,18,261,16,278,05-06-2022,29
SKU_WPR_001,LOC_003,04-07-2022,49,5,44,16,269,01-07-2022,3
SKU_WPR_001,LOC_004,04-07-2022,92,12,80,16,117,23-06-2022,11
SKU_WPR_001,LOC_005,04-07-2022,177,13,164,16,183,25-06-2022,9
SKU_CLT_001,LOC_001,04-07-2022,124,18,106,3,81,07-06-2022,27
SKU_CLT_001,LOC_002,04-07-2022,123,8,115,3,149,16-06-2022,18
SKU_CLT_001,LOC_003,04-07-2022,160,10,150,3,64,17-06-2022,17
SKU_CLT_001,LOC_004,04-07-2022,117,17,100,3,88,16-06-2022,18
SKU_CLT_001,LOC_005,04-07-2022,104,10,94,3,100,17-06-2022,17
SKU_BRK_001,LOC_001,11-07-2022,139,11,128,26,187,05-07-2022,6
SKU_BRK_001,LOC_002,11-07-2022,192,11,181,26,252,22-06-2022,19
SKU_BRK_001,LOC_003,11-07-2022,32,4,28,26,256,08-07-2022,3
SKU_BRK_001,LOC_004,11-07-2022,302,27,275,26,199,11-06-2022,30
SKU_BRK_001,LOC_005,11-07-2022,167,19,148,26,153,10-07-2022,1
SKU_BRK_002,LOC_001,11-07-2022,88,12,76,7,95,07-07-2022,4
SKU_BRK_002,LOC_002,11-07-2022,106,6,100,7,122,28-06-2022,13
SKU_BRK_002,LOC_003,11-07-2022,68,4,64,7,149,18-06-2022,23
SKU_BRK_002,LOC_004,11-07-2022,105,11,94,7,148,27-06-2022,14
SKU_BRK_002,LOC_005,11-07-2022,98,6,92,7,80,13-06-2022,28
SKU_ENG_001,LOC_001,11-07-2022,67,8,59,39,156,29-06-2022,12
SKU_ENG_001,LOC_002,11-07-2022,261,26,235,39,173,17-06-2022,24
SKU_ENG_001,LOC_003,11-07-2022,137,15,122,39,124,26-06-2022,15
SKU_ENG_001,LOC_004,11-07-2022,29,1,28,39,286,23-06-2022,18
SKU_ENG_001,LOC_005,11-07-2022,135,15,120,39,251,27-06-2022,14
SKU_ENG_002,LOC_001,11-07-2022,80,7,73,26,124,21-06-2022,20
SKU_ENG_002,LOC_002,11-07-2022,87,8,79,26,148,02-07-2022,9
SKU_ENG_002,LOC_003,11-07-2022,71,5,66,26,274,11-06-2022,30
SKU_ENG_002,LOC_004,11-07-2022,68,4,64,26,214,24-06-2022,17
SKU_ENG_002,LOC_005,11-07-2022,154,7,147,26,142,17-06-2022,24
SKU_SUS_001,LOC_001,11-07-2022,140,17,123,5,51,19-06-2022,22
SKU_SUS_001,LOC_002,11-07-2022,131,18,113,5,51,19-06-2022,22
SKU_SUS_001,LOC_003,11-07-2022,89,10,79,5,132,10-07-2022,1
SKU_SUS_001,LOC_004,11-07-2022,137,14,123,5,87,21-06-2022,20
SKU_SUS_001,LOC_005,11-07-2022,99,11,88,5,129,01-07-2022,10
SKU_ELC_001,LOC_001,11-07-2022,161,8,153,25,217,15-06-2022,26
SKU_ELC_001,LOC_002,11-07-2022,233,33,200,25,148,20-06-2022,21
SKU_ELC_001,LOC_003,11-07-2022,68,6,62,25,271,06-07-2022,5
SKU_ELC_001,LOC_004,11-07-2022,39,4,35,25,218,14-06-2022,27
SKU_ELC_001,LOC_005,11-07-2022,178,17,161,25,201,09-07-2022,2
SKU_ELC_002,LOC_001,11-07-2022,41,4,37,24,299,11-06-2022,30
SKU_ELC_002,LOC_002,11-07-2022,65,8,57,24,203,27-06-2022,14
SKU_ELC_002,LOC_003,11-07-2022,10,0,10,24,146,13-06-2022,28
SKU_ELC_002,LOC_004,11-07-2022,73,5,68,24,194,29-06-2022,12
SKU_ELC_002,LOC_005,11-07-2022,160,19,141,24,254,29-06-2022,12
SKU_CLG_001,LOC_001,11-07-2022,168,17,151,20,153,04-07-2022,7
SKU_CLG_001,LOC_002,11-07-2022,159,19,140,20,131,29-06-2022,12
SKU_CLG_001,LOC_003,11-07-2022,32,3,29,20,169,07-07-2022,4
SKU_CLG_001,LOC_004,11-07-2022,106,12,94,20,127,03-07-2022,8
SKU_CLG_001,LOC_005,11-07-2022,154,12,142,20,198,12-06-2022,29
SKU_WPR_001,LOC_001,11-07-2022,91,6,85,16,252,01-07-2022,10
SKU_WPR_001,LOC_002,11-07-2022,256,28,228,16,235,09-07-2022,2
SKU_WPR_001,LOC_003,11-07-2022,49,5,44,16,287,26-06-2022,15
SKU_WPR_001,LOC_004,11-07-2022,80,4,76,16,140,08-07-2022,3
SKU_WPR_001,LOC_005,11-07-2022,171,20,151,16,267,21-06-2022,20
SKU_CLT_001,LOC_001,11-07-2022,148,10,138,3,143,21-06-2022,20
SKU_CLT_001,LOC_002,11-07-2022,126,9,117,3,54,27-06-2022,14
SKU_CLT_001,LOC_003,11-07-2022,148,11,137,3,113,12-06-2022,29
SKU_CLT_001,LOC_004,11-07-2022,133,9,124,3,110,24-06-2022,17
SKU_CLT_001,LOC_005,11-07-2022,107,7,100,3,92,11-06-2022,30
SKU_BRK_001,LOC_001,18-07-2022,118,11,107,26,136,13-07-2022,5
SKU_BRK_001,LOC_002,18-07-2022,183,19,164,26,183,04-07-2022,14
SKU_BRK_001,LOC_003,18-07-2022,132,8,124,26,226,24-06-2022,24
SKU_BRK_001,LOC_004,18-07-2022,293,16,277,26,121,16-07-2022,2
SKU_BRK_001,LOC_005,18-07-2022,149,15,134,26,125,22-06-2022,26
SKU_BRK_002,LOC_001,18-07-2022,77,5,72,7,83,04-07-2022,14
SKU_BRK_002,LOC_002,18-07-2022,105,5,100,7,135,04-07-2022,14
SKU_BRK_002,LOC_003,18-07-2022,99,9,90,7,87,28-06-2022,20
SKU_BRK_002,LOC_004,18-07-2022,128,10,118,7,95,04-07-2022,14
SKU_BRK_002,LOC_005,18-07-2022,128,14,114,7,68,14-07-2022,4
SKU_ENG_001,LOC_001,18-07-2022,49,6,43,39,139,04-07-2022,14
SKU_ENG_001,LOC_002,18-07-2022,287,30,257,39,247,06-07-2022,12
SKU_ENG_001,LOC_003,18-07-2022,127,17,110,39,150,04-07-2022,14
SKU_ENG_001,LOC_004,18-07-2022,259,28,231,39,153,15-07-2022,3
SKU_ENG_001,LOC_005,18-07-2022,121,11,110,39,271,12-07-2022,6
SKU_ENG_002,LOC_001,18-07-2022,49,7,42,26,191,16-07-2022,2
SKU_ENG_002,LOC_002,18-07-2022,63,8,55,26,238,22-06-2022,26
SKU_ENG_002,LOC_003,18-07-2022,62,7,55,26,174,17-07-2022,1
SKU_ENG_002,LOC_004,18-07-2022,75,7,68,26,212,28-06-2022,20
SKU_ENG_002,LOC_005,18-07-2022,154,12,142,26,207,21-06-2022,27
SKU_SUS_001,LOC_001,18-07-2022,114,11,103,5,130,22-06-2022,26
SKU_SUS_001,LOC_002,18-07-2022,140,19,121,5,50,19-06-2022,29
SKU_SUS_001,LOC_003,18-07-2022,100,11,89,5,106,17-07-2022,1
SKU_SUS_001,LOC_004,18-07-2022,149,18,131,5,101,20-06-2022,28
SKU_SUS_001,LOC_005,18-07-2022,138,20,118,5,62,18-06-2022,30
SKU_ELC_001,LOC_001,18-07-2022,163,18,145,25,232,06-07-2022,12
SKU_ELC_001,LOC_002,18-07-2022,222,24,198,25,175,25-06-2022,23
SKU_ELC_001,LOC_003,18-07-2022,68,7,61,25,149,01-07-2022,17
SKU_ELC_001,LOC_004,18-07-2022,66,9,57,25,165,09-07-2022,9
SKU_ELC_001,LOC_005,18-07-2022,150,14,136,25,110,03-07-2022,15
SKU_ELC_002,LOC_001,18-07-2022,60,6,54,24,103,06-07-2022,12
SKU_ELC_002,LOC_002,18-07-2022,49,5,44,24,146,05-07-2022,13
SKU_ELC_002,LOC_003,18-07-2022,143,10,133,24,165,10-07-2022,8
SKU_ELC_002,LOC_004,18-07-2022,89,11,78,24,218,18-06-2022,30
SKU_ELC_002,LOC_005,18-07-2022,146,10,136,24,173,14-07-2022,4
SKU_CLG_001,LOC_001,18-07-2022,160,13,147,20,137,02-07-2022,16
SKU_CLG_001,LOC_002,18-07-2022,143,20,123,20,253,02-07-2022,16
SKU_CLG_001,LOC_003,18-07-2022,27,2,25,20,107,23-06-2022,25
SKU_CLG_001,LOC_004,18-07-2022,88,10,78,20,156,11-07-2022,7
SKU_CLG_001,LOC_005,18-07-2022,154,14,140,20,136,22-06-2022,26
SKU_WPR_001,LOC_001,18-07-2022,90,7,83,16,283,07-07-2022,11
SKU_WPR_001,LOC_002,18-07-2022,247,27,220,16,218,03-07-2022,15
SKU_WPR_001,LOC_003,18-07-2022,40,4,36,16,176,17-07-2022,1
SKU_WPR_001,LOC_004,18-07-2022,84,10,74,16,164,22-06-2022,26
SKU_WPR_001,LOC_005,18-07-2022,172,23,149,16,290,27-06-2022,21
SKU_CLT_001,LOC_001,18-07-2022,120,11,109,3,50,20-06-2022,28
SKU_CLT_001,LOC_002,18-07-2022,121,12,109,3,116,03-07-2022,15
SKU_CLT_001,LOC_003,18-07-2022,124,9,115,3,94,20-06-2022,28
SKU_CLT_001,LOC_004,18-07-2022,135,12,123,3,143,23-06-2022,25
SKU_CLT_001,LOC_005,18-07-2022,104,7,97,3,103,06-07-2022,12
SKU_BRK_001,LOC_001,25-07-2022,113,15,98,26,119,29-06-2022,26
SKU_BRK_001,LOC_002,25-07-2022,142,17,125,26,194,04-07-2022,21
SKU_BRK_001,LOC_003,25-07-2022,119,15,104,26,238,12-07-2022,13
SKU_BRK_001,LOC_004,25-07-2022,297,16,281,26,211,17-07-2022,8
SKU_BRK_001,LOC_005,25-07-2022,167,16,151,26,119,22-07-2022,3
SKU_BRK_002,LOC_001,25-07-2022,77,9,68,7,135,30-06-2022,25
SKU_BRK_002,LOC_002,25-07-2022,89,5,84,7,57,26-06-2022,29
SKU_BRK_002,LOC_003,25-07-2022,64,5,59,7,137,18-07-2022,7
SKU_BRK_002,LOC_004,25-07-2022,113,6,107,7,89,26-06-2022,29
SKU_BRK_002,LOC_005,25-07-2022,137,16,121,7,143,06-07-2022,19
SKU_ENG_001,LOC_001,25-07-2022,63,3,60,39,125,12-07-2022,13
SKU_ENG_001,LOC_002,25-07-2022,272,24,248,39,276,13-07-2022,12
SKU_ENG_001,LOC_003,25-07-2022,140,9,131,39,269,24-07-2022,1
SKU_ENG_001,LOC_004,25-07-2022,260,36,224,39,255,19-07-2022,6
SKU_ENG_001,LOC_005,25-07-2022,119,16,103,39,220,12-07-2022,13
SKU_ENG_002,LOC_001,25-07-2022,51,4,47,26,258,28-06-2022,27
SKU_ENG_002,LOC_002,25-07-2022,57,5,52,26,253,26-06-2022,29
SKU_ENG_002,LOC_003,25-07-2022,46,4,42,26,143,09-07-2022,16
SKU_ENG_002,LOC_004,25-07-2022,89,10,79,26,248,16-07-2022,9
SKU_ENG_002,LOC_005,25-07-2022,163,11,152,26,234,13-07-2022,12
SKU_SUS_001,LOC_001,25-07-2022,132,19,113,5,133,15-07-2022,10
SKU_SUS_001,LOC_002,25-07-2022,160,16,144,5,106,09-07-2022,16
SKU_SUS_001,LOC_003,25-07-2022,78,9,69,5,96,07-07-2022,18
SKU_SUS_001,LOC_004,25-07-2022,139,13,126,5,129,30-06-2022,25
SKU_SUS_001,LOC_005,25-07-2022,98,12,86,5,146,23-07-2022,2
SKU_ELC_001,LOC_001,25-07-2022,172,11,161,25,151,04-07-2022,21
SKU_ELC_001,LOC_002,25-07-2022,205,22,183,25,198,20-07-2022,5
SKU_ELC_001,LOC_003,25-07-2022,59,4,55,25,222,17-07-2022,8
SKU_ELC_001,LOC_004,25-07-2022,51,3,48,25,154,04-07-2022,21
SKU_ELC_001,LOC_005,25-07-2022,158,18,140,25,162,16-07-2022,9
SKU_ELC_002,LOC_001,25-07-2022,26,2,24,24,163,04-07-2022,21
SKU_ELC_002,LOC_002,25-07-2022,54,5,49,24,114,21-07-2022,4
SKU_ELC_002,LOC_003,25-07-2022,152,19,133,24,168,19-07-2022,6
SKU_ELC_002,LOC_004,25-07-2022,63,3,60,24,179,12-07-2022,13
SKU_ELC_002,LOC_005,25-07-2022,160,14,146,24,139,21-07-2022,4
SKU_CLG_001,LOC_001,25-07-2022,160,18,142,20,138,21-07-2022,4
SKU_CLG_001,LOC_002,25-07-2022,154,22,132,20,101,10-07-2022,15
SKU_CLG_001,LOC_003,25-07-2022,26,2,24,20,240,23-07-2022,2
SKU_CLG_001,LOC_004,25-07-2022,78,10,68,20,141,03-07-2022,22
